Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Bryant Zayas","BOS","CPX",19,31,91,103,22,17,3,1,1,16,14,8,0,34,0,3,1,2,13,3,0.241758241,"sa3021580"
"Deundre Jones","BOS","CPX",19,28,68,89,13,10,1,0,2,11,10,19,0,32,1,1,0,1,1,0,0.19117647,"sa3021581"
"Nick Peoples","WSN","CPX",18,32,87,104,15,9,2,0,4,12,16,10,1,44,5,2,0,0,1,0,0.172413793,"sa3021582"
"Luis Garcia","MIL","DSL",18,24,74,89,11,8,3,0,0,9,4,11,0,27,4,0,0,2,0,0,0.148648648,"sa3021583"
"Logun Clark","CLE","CPX",20,23,65,77,13,9,3,0,1,9,14,6,0,26,3,3,0,1,2,1,0.2,"sa3021584"
"Hyungchan Um","KCR","CPX",19,15,50,59,11,8,2,0,1,9,5,7,0,15,0,2,0,2,1,0,0.22,"sa3021585"
"Guillermo Rosario","PHI","DSL",18,32,91,112,24,19,5,0,0,19,11,18,0,18,3,0,0,2,2,1,0.263736263,"sa3021586"
"Jake Meyer","COL","CPX",24,20,36,51,9,7,1,0,1,9,5,12,0,15,3,0,0,0,1,0,0.25,"sa3021587"
"Paris Johnson","LAD","DSL",18,25,66,79,17,10,2,1,4,15,12,12,0,20,1,0,0,0,2,1,0.257575757,"sa3021588"
"Brayan Joseph","CIN","DSL",17,4,11,12,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0.09090909,"sa3021589"
"Aniel Mendoza","TEX","DSL",18,5,11,11,2,1,1,0,0,1,2,0,0,1,0,0,0,0,1,1,0.181818181,"sa3021590"
"Leo Gallardo","ARI","DSL",17,26,71,81,15,12,2,0,1,9,4,8,1,16,2,0,0,0,0,1,0.211267605,"sa3021591"
"Juan Hernandez","MIN","DSL",17,29,77,89,13,9,3,1,0,9,6,9,0,20,2,1,0,3,1,3,0.168831168,"sa3021592"
"Angel Perez","PIT","DSL",17,33,88,117,26,13,7,1,5,17,25,24,0,25,4,1,0,2,1,0,0.295454545,"sa3021593"
"Brandy Caraballo","DET","DSL",17,28,52,68,11,8,2,0,1,12,10,8,0,28,8,0,0,0,3,3,0.211538461,"sa3021594"
"Joseph Sequera","PIT","DSL",17,26,72,83,17,12,4,0,1,8,8,7,0,33,4,0,0,2,1,0,0.236111111,"sa3021595"
"Yohangel Moris","TBR","DSL",17,28,90,110,15,9,4,2,0,16,7,15,0,50,3,2,0,0,7,1,0.166666666,"sa3021596"
"Omar Ferrera","CHC","DSL",20,41,96,127,14,10,4,0,0,18,6,24,0,21,4,3,0,0,6,0,0.145833333,"sa3021597"
"Jonathan Taveras","CLE","DSL",17,31,106,118,19,13,4,2,0,13,9,10,0,32,0,2,0,2,4,2,0.179245283,"sa3021598"
"Esterling Rodriguez","PHI","DSL",17,29,85,97,20,13,6,1,0,13,4,10,0,16,1,1,0,1,5,2,0.235294117,"sa3021599"
"Bryan Martinez","LAA","DSL",17,16,34,41,7,6,1,0,0,5,3,7,0,15,0,0,0,0,3,3,0.205882352,"sa3021600"
"Pedro Dalmagro","CLE","DSL",17,23,72,80,26,18,5,2,1,14,12,7,1,12,1,0,0,0,2,0,0.361111111,"sa3021601"
"Sebastian Cadiz","CLE","DSL",17,29,92,109,18,8,3,4,3,19,20,12,0,30,2,3,0,0,2,0,0.195652173,"sa3021602"
"Yelserth Ayala","CLE","DSL",17,32,113,126,32,26,6,0,0,16,7,11,0,22,2,0,0,0,16,6,0.28318584,"sa3021603"
"Sebastian De Los Santos","BAL","DSL",17,30,74,96,18,14,3,1,0,18,6,20,0,23,0,1,1,0,4,4,0.243243243,"sa3021604"
"Joenelly Van Der Linden","PIT","DSL",16,25,65,80,11,10,1,0,0,6,6,11,0,24,2,0,2,1,2,3,0.169230769,"sa3021605"
"Oswaldo Patino","LAA","DSL",16,31,56,80,17,14,2,1,0,11,9,20,1,8,4,0,0,0,2,1,0.303571428,"sa3021606"
"Junior Aybar","BAL","DSL",16,40,106,126,23,16,6,1,0,15,6,19,0,37,0,0,1,0,0,5,0.216981132,"sa3021607"
"Luis Atocha","STL","DSL",18,22,63,83,9,3,5,0,1,6,7,13,0,27,6,1,0,0,0,1,0.142857142,"sa3021608"
"Angel Trinidad","MIN","DSL",17,38,86,95,18,11,5,1,1,11,9,5,0,21,3,1,0,0,5,4,0.209302325,"sa3021609"
"Wilson Suarez","TBR","DSL",18,32,73,90,18,14,3,0,1,17,9,14,0,20,2,1,0,0,4,2,0.246575342,"sa3021610"
"Freider Rojas","MIL","DSL",17,20,57,68,11,9,1,1,0,6,2,11,0,9,0,0,0,2,1,1,0.192982456,"sa3021611"
"Nathanael German","BOS","DSL",17,36,114,131,21,16,2,2,1,18,11,15,0,33,1,1,0,5,2,3,0.184210526,"sa3021612"
"Daniel Rojas","STL","DSL",17,37,137,154,33,25,5,3,0,18,16,11,0,34,5,1,0,1,7,2,0.240875912,"sa3021613"
"Gerardo Rodriguez","BOS","DSL",17,38,127,136,44,32,9,0,3,26,25,8,0,13,1,0,0,7,4,1,0.346456692,"sa3021614"
"Tyler Rodriguez","MIL","DSL",17,32,70,97,14,11,1,0,2,19,8,19,0,14,7,1,0,0,9,4,0.2,"sa3021615"
"Albert Alberto","CHW","DSL",17,32,83,110,17,10,6,0,1,12,13,22,0,32,4,1,0,3,2,1,0.204819277,"sa3021616"
"Alex Castillo","BOS","DSL",17,30,82,89,18,14,1,1,2,9,9,5,0,35,2,0,0,0,3,2,0.219512195,"sa3021617"
"Danny Puerta","MIL","DSL",17,31,81,96,22,16,6,0,0,12,8,13,0,19,2,0,0,3,3,1,0.271604938,"sa3021618"
"Liosward Marin","BOS","DSL",17,21,65,74,11,9,1,0,1,6,7,7,0,14,0,2,0,2,0,1,0.169230769,"sa3021619"
"Juan Uribe","CHW","DSL",17,22,61,86,8,6,1,1,0,10,7,24,0,31,1,0,0,1,0,1,0.13114754,"sa3021620"
"Agustin Marcano","WSN","DSL",17,21,49,58,7,4,2,1,0,4,0,8,0,16,0,0,1,1,2,0,0.142857142,"sa3021621"
"Jhoan Solarte","BOS","DSL",16,35,109,124,18,11,3,1,3,17,16,12,0,32,0,2,1,1,7,0,0.165137614,"sa3021622"
"Ariel Lebron","HOU","DSL",18,35,99,131,31,28,1,2,0,14,15,13,0,21,17,1,1,3,5,6,0.313131313,"sa3021623"
"Dameury Pena","MIN","DSL",17,39,123,139,47,36,8,3,0,25,16,14,0,9,2,0,0,1,13,4,0.382113821,"sa3021624"
"Jesus Mujica","HOU","DSL",17,32,98,115,22,15,4,2,1,16,15,12,0,40,4,1,0,2,2,6,0.224489795,"sa3021625"
"Luis Martinez","ARI","DSL",17,27,74,90,14,8,5,1,0,9,7,13,0,18,2,1,0,1,1,2,0.189189189,"sa3021626"
"Nelson Marin","DET","DSL",17,30,89,99,11,9,1,0,1,6,4,10,0,39,0,0,0,3,0,0,0.123595505,"sa3021627"
"Jesus Alexander","SFG","DSL",17,23,76,85,13,8,4,0,1,5,8,7,0,18,2,0,0,3,0,0,0.171052631,"sa3021628"
"Soyger Brizuela","SFG","DSL",17,23,75,81,14,8,4,0,2,6,7,5,0,14,1,0,0,0,1,0,0.186666666,"sa3021629"
"Miguel Blanco","SFG","DSL",17,32,117,130,27,21,3,1,2,19,6,11,0,20,1,0,0,0,5,1,0.23076923,"sa3021630"
"Jhocsuanth Vargas","TEX","DSL",16,36,110,126,30,21,7,0,2,15,15,11,0,19,5,0,0,4,4,1,0.272727272,"sa3021631"
"Jeremy Almonte","MIA","DSL",17,21,75,84,17,14,2,0,1,13,8,6,0,10,2,1,0,0,0,1,0.226666666,"sa3021632"
"Hojans Hernandez","ATL","DSL",17,8,17,20,3,3,0,0,0,0,2,1,0,6,0,1,1,0,0,0,0.176470588,"sa3021633"
"Luis Parababire","ATL","DSL",17,29,94,113,24,14,8,0,2,15,19,13,0,25,6,0,0,1,2,1,0.255319148,"sa3021634"
"Austin Schell","MIN","CPX",24,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"sa3021635"
"Jesus Abreu","MIA","DSL",17,15,50,64,12,9,2,1,0,9,8,8,0,14,4,2,0,0,2,0,0.24,"sa3021636"
"Ramon Ramirez","KCR","DSL",18,41,122,150,42,25,9,0,8,26,27,21,0,18,3,4,0,0,6,4,0.344262295,"sa3021637"
"Stiven Flores","CHW","DSL",17,37,128,147,50,41,8,0,1,15,33,15,0,7,2,2,0,4,7,0,0.390625,"sa3021638"
"Asbel Gonzalez","KCR","DSL",17,43,143,173,35,22,10,2,1,25,18,19,0,26,7,3,1,2,17,11,0.244755244,"sa3021639"
"Sandy Ruiz","KCR","DSL",17,37,107,127,23,18,4,0,1,17,9,18,0,36,2,0,0,0,2,2,0.214953271,"sa3021640"
"Jermaine Maricuto","WSN","DSL",17,33,96,105,23,23,0,0,0,4,9,6,0,15,2,0,1,0,1,0,0.239583333,"sa3021641"
"Rafael Castillo","MIA","DSL",17,22,58,78,11,9,2,0,0,11,5,19,0,24,1,0,0,0,3,0,0.189655172,"sa3021642"
"Argenis Aparicio","MIL","DSL",17,31,75,84,14,11,3,0,0,8,5,8,0,15,1,0,0,2,3,3,0.186666666,"sa3021643"
"Geyber Blanco","NYY","DSL",17,37,115,133,36,21,15,0,0,21,17,9,0,28,7,2,0,3,2,1,0.313043478,"sa3021644"
"Rafael Martinez","NYY","DSL",17,28,95,111,21,16,5,0,0,12,17,11,0,23,3,2,0,3,3,4,0.221052631,"sa3021645"
"Wagnel Luna","DET","DSL",17,39,90,127,15,11,2,1,1,18,7,33,0,30,4,0,0,0,5,2,0.166666666,"sa3021646"
"Eric Valdez","SDP","DSL",18,40,113,138,20,13,4,0,3,16,11,16,0,55,8,1,0,1,6,5,0.17699115,"sa3021647"
"Chris Lopez","STL","DSL",18,21,58,67,8,6,2,0,0,4,1,6,0,37,2,1,0,1,0,0,0.137931034,"sa3021648"
"Railin Familia","LAD","DSL",18,30,89,110,18,14,3,0,1,19,16,17,0,34,2,2,0,1,2,2,0.202247191,"sa3021649"
"Raynier Ramirez","LAD","DSL",18,37,117,149,31,15,9,1,6,40,25,28,0,36,1,3,0,0,2,1,0.264957264,"sa3021650"
"Carlos Blanco","TBR","DSL",19,37,126,139,32,22,9,1,0,30,21,11,0,29,2,0,0,3,5,2,0.253968253,"sa3021651"
"Juan Pulinario","TBR","DSL",17,46,145,170,36,26,8,0,2,27,24,18,0,53,4,2,1,0,12,0,0.248275862,"sa3021652"
"Rafael Medina","LAA","DSL",17,21,47,57,8,5,2,0,1,6,9,6,0,24,3,1,0,0,0,0,0.170212765,"sa3021653"
"Javier Lendof","TBR","DSL",19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3021764"
"Daury Vasquez","ARI","DSL",17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3021767"
"Miguel Cruz","CHC","DSL",19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3021768"
"Mario Santana","BAL","DSL",17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3021801"
"Ryan Hernandez","LAA","A+",24,17,52,61,8,4,3,0,1,5,7,7,0,21,1,1,0,0,0,0,0.153846153,"sa3021828"
"Hector Lantigua","TEX","DSL",18,31,63,76,16,16,0,0,0,3,13,11,0,17,0,1,1,3,2,1,0.253968253,"sa3021829"
"Williams Wong","TEX","DSL",17,39,123,161,35,27,7,1,0,18,20,32,0,33,2,3,1,2,6,3,0.284552845,"sa3021830"
"Abel Lorenzo","LAD","DSL",17,44,167,198,46,28,12,2,4,36,36,24,1,54,4,2,1,1,4,5,0.275449101,"sa3021831"
"Rainer Reyes","NYM","DSL",20,19,56,66,15,7,6,1,1,10,11,7,0,21,3,0,0,1,2,1,0.267857142,"sa3021832"
"Jose Torrez","LAD","DSL",18,29,78,96,10,8,2,0,0,8,6,12,0,16,5,1,0,4,0,0,0.128205128,"sa3021833"
"Ovandy Frias","NYY","DSL",19,35,116,133,25,18,5,1,1,17,11,13,0,62,4,0,0,1,13,1,0.215517241,"sa3021834"
"Jjam Alvarez","COL","DSL",17,25,80,89,22,21,1,0,0,17,12,7,0,26,1,1,0,0,5,3,0.275,"sa3021835"
"Emil Turbi","SDP","DSL",18,52,170,216,48,29,17,1,1,49,30,32,0,46,7,4,3,0,12,3,0.282352941,"sa3021836"
"Kelvin Alcantara","SEA","DSL",17,42,115,146,30,22,6,1,1,21,23,29,1,23,1,1,0,0,1,2,0.260869565,"sa3021837"
"Jhorvic Abreus","CLE","DSL",17,27,96,107,22,12,7,0,3,15,20,8,0,17,2,1,0,2,9,2,0.229166666,"sa3021838"
"Johan Estrada","DET","DSL",17,17,49,61,9,7,2,0,0,6,2,12,0,20,0,0,0,0,2,1,0.183673469,"sa3021839"
"Angel Gil","STL","DSL",17,27,78,101,14,9,4,0,1,8,11,16,0,37,4,1,0,1,0,0,0.179487179,"sa3021840"
"Samil Dishmey","LAA","DSL",17,35,102,119,30,28,1,0,1,17,8,14,0,17,3,0,0,2,6,6,0.294117647,"sa3021841"
"Sebastian De Andrade","SEA","DSL",17,39,119,138,32,25,5,0,2,12,21,13,0,28,4,2,0,2,0,1,0.268907563,"sa3021842"
"Yhoan Escalona","PHI","DSL",17,27,69,81,16,10,5,0,1,13,6,11,0,16,1,0,0,1,0,1,0.231884057,"sa3021843"
"Marcos Terrero","NYM","DSL",17,17,48,59,14,8,6,0,0,10,8,9,0,13,0,2,0,1,1,0,0.291666666,"sa3021844"
"Franklin Arias","BOS","DSL",17,37,137,159,48,37,9,1,1,32,15,19,0,14,3,0,0,6,3,2,0.350364963,"sa3021845"
"Leyderman Ruiz","NYM","DSL",17,34,112,128,28,22,5,1,0,23,19,11,0,30,5,0,0,5,3,3,0.25,"sa3021846"
"Jhon Bencosme","MIL","DSL",17,30,75,86,11,7,4,0,0,7,5,7,0,17,3,1,0,2,1,0,0.146666666,"sa3021847"
"Jonathan Perez","NYM","DSL",17,21,45,63,8,6,1,1,0,12,4,14,0,17,1,3,0,0,2,0,0.177777777,"sa3021848"
"Nixson Cueche","BOS","DSL",17,38,119,132,33,26,5,2,0,19,15,11,0,13,0,2,0,4,2,2,0.277310924,"sa3021849"
"Gilbert Cruz","SDP","DSL",18,2,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"sa3021850"
"Juan Sulbaran","TEX","DSL",17,32,103,130,33,28,3,2,0,19,20,17,0,13,6,4,0,3,4,1,0.320388349,"sa3021851"
"Jean C. Gutierrez","SEA","DSL",17,44,132,150,26,17,7,0,2,20,15,10,0,49,8,0,0,4,1,4,0.196969696,"sa3021852"
"Francisco Caldera","HOU","DSL",17,30,81,98,16,10,3,1,2,12,10,15,0,22,1,1,0,2,1,0,0.197530864,"sa3021853"
"Omar Reyes","KCR","DSL",18,32,91,126,22,16,3,3,0,13,15,32,1,16,2,1,0,3,3,2,0.241758241,"sa3021854"
"Javier Mogollon","CHW","DSL",17,47,165,199,52,30,10,2,10,41,42,27,0,28,4,3,0,0,11,2,0.315151515,"sa3021855"
"Adrian Gil","CHW","DSL",17,45,147,190,50,34,11,0,5,33,33,25,0,21,15,0,1,1,5,5,0.340136054,"sa3021856"
"Elias Riera","CHW","DSL",17,22,52,69,8,5,3,0,0,11,7,6,0,22,11,0,0,3,0,0,0.153846153,"sa3021857"
"Ismel Diaz","SDP","DSL",17,32,75,94,17,14,3,0,0,9,8,19,0,25,0,0,0,1,1,1,0.226666666,"sa3021858"
"Paulo Asprilla","STL","DSL",17,20,59,71,13,13,0,0,0,7,10,10,0,19,1,0,1,0,0,0,0.220338983,"sa3021859"
"Brian Sanchez","MIL","DSL",18,33,101,128,30,19,7,4,0,20,19,20,1,23,3,4,0,1,8,4,0.297029702,"sa3021860"
"Gian Ferrari","COL","DSL",17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022003"
"Cristian Diaz","PHI","DSL",18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022040"
"Kilwer Colmenares","PHI","DSL",18,21,51,55,8,7,1,0,0,9,6,4,0,12,0,0,0,0,1,2,0.156862745,"sa3022052"
"Felix Cotes","TBR","DSL",17,19,58,71,15,8,4,1,2,18,10,13,0,17,0,0,0,0,4,1,0.258620689,"sa3022053"
"Adrian Gonzalez","NYY","DSL",18,32,92,119,18,12,5,1,0,18,16,19,0,24,6,2,0,8,2,2,0.195652173,"sa3022054"
"Jesus Natera","OAK","DSL",16,16,35,40,5,2,3,0,0,2,4,5,0,11,0,0,0,0,0,1,0.142857142,"sa3022055"
"Edgardo Lopez","TOR","DSL",19,10,20,24,0,0,0,0,0,2,1,3,0,14,1,0,0,1,1,0,0,"sa3022056"
"Wuilder Cumare","NYM","DSL",16,20,52,69,10,8,1,1,0,6,5,10,0,25,6,1,0,1,1,0,0.192307692,"sa3022057"
"Derek Cueto","MIA","DSL",17,15,32,39,3,2,1,0,0,5,0,6,0,12,1,0,0,0,0,0,0.09375,"sa3022058"
"Railin Reyes","NYM","DSL",18,28,75,99,12,9,1,0,2,12,12,19,0,20,5,0,0,2,6,0,0.16,"sa3022059"
"Haniel De Frias","SFG","DSL",18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022117"
"Jeffrey Wehler","TOR","A,A+,AA",24,50,167,198,51,31,10,5,5,29,35,28,0,53,1,2,0,1,13,8,0.305389221,"sa3022159"
"Robert Brooks","TBR","CPX",24,9,18,21,4,4,0,0,0,1,0,3,0,6,0,0,0,0,0,0,0.222222222,"sa3022160"
"Christopher Vasquez","MIL","DSL",17,26,74,92,15,3,7,0,5,14,19,11,0,36,7,0,0,1,0,1,0.202702702,"sa3022161"
"Eduardo Tait","PHI","DSL",16,44,147,165,49,31,12,3,3,28,36,12,0,31,5,1,0,2,4,2,0.333333333,"sa3022162"
"Alexander Requena","MIA","DSL",17,9,24,30,7,5,2,0,0,4,1,5,0,6,1,0,0,0,0,0,0.291666666,"sa3022163"
"Nixon Chirinos","MIA","DSL",17,13,41,52,8,7,1,0,0,8,3,6,0,10,4,1,0,2,0,0,0.195121951,"sa3022164"
"Arnaldo Montano","NYM","DSL",17,25,71,88,16,11,4,0,1,12,13,16,0,23,1,0,0,4,0,1,0.225352112,"sa3022165"
"Cesar Bonalde","ARI","DSL",18,36,104,116,28,25,2,0,1,13,15,10,1,25,1,1,0,2,2,0,0.269230769,"sa3022172"
"Brauli Diaz","CIN","DSL",17,26,72,83,10,8,2,0,0,13,4,6,0,38,4,0,1,1,5,2,0.138888888,"sa3022173"
"Alfredo Alcantara","CIN","DSL",17,35,120,152,32,18,9,0,5,25,16,24,0,32,6,1,1,3,2,1,0.266666666,"sa3022184"
"Estarling Mercado","NYM","CPX",20,8,11,12,3,2,1,0,0,2,4,0,0,4,1,0,0,0,1,0,0.272727272,"sa3022191"
"Cristopher De Guzman","CHW","A,A+",23,21,45,54,8,5,3,0,0,9,3,7,0,19,1,0,1,0,5,0,0.177777777,"sa3022195"
"Jose Gonzalez","LAD","DSL",18,32,88,111,16,12,3,0,1,17,11,20,0,27,1,2,0,0,6,3,0.181818181,"sa3022196"
"Anthony Pena","NYY","DSL",17,26,81,93,20,13,5,0,2,16,12,9,0,34,3,0,0,2,5,1,0.24691358,"sa3022197"
"Jose Perez","BAL","DSL",18,43,129,149,25,20,1,0,4,15,10,18,0,44,1,1,0,0,7,3,0.193798449,"sa3022198"
"Angelo Mora","CIN","DSL",18,20,59,73,12,9,3,0,0,9,7,10,0,12,4,0,0,1,1,0,0.20338983,"sa3022208"
"Adrian Hoyte","DET","DSL",17,19,42,51,11,8,2,0,1,7,5,8,0,11,1,0,0,0,1,3,0.261904761,"sa3022209"
"Edison Vivas","NYY","DSL",17,21,73,85,16,14,2,0,0,6,7,8,0,23,3,1,0,2,3,0,0.219178082,"sa3022210"
"Rodmar Angela","LAD","DSL",18,29,61,81,11,8,3,0,0,23,5,16,0,11,4,0,0,2,0,2,0.180327868,"sa3022223"
"Luis Hernandez","LAA","DSL",17,19,36,46,5,3,2,0,0,6,3,10,0,13,0,0,0,0,3,1,0.138888888,"sa3022224"
"Jose Marchan","PHI","DSL",17,28,79,95,21,16,5,0,0,15,7,10,0,24,3,1,1,2,8,2,0.265822784,"sa3022234"
"Jose Castro","NYY","DSL",17,33,117,146,26,19,5,0,2,22,20,15,1,49,13,1,0,1,18,3,0.222222222,"sa3022235"
"Dariel Ramon","TOR","DSL",17,27,80,96,20,14,5,1,0,14,11,11,0,25,5,0,0,1,0,2,0.25,"sa3022236"
"Kamron Willman","MIN","A",25,33,76,90,15,11,3,1,0,10,7,14,0,28,0,0,0,1,2,2,0.197368421,"sa3022243"
"Raul Leonte","BAL","DSL",17,24,66,79,14,13,0,0,1,10,9,13,0,22,0,0,0,2,4,1,0.212121212,"sa3022244"
"Jose Castro","KCR","DSL",17,24,66,79,13,9,4,0,0,9,4,9,0,20,0,2,2,3,2,1,0.196969696,"sa3022245"
"Joswuill Rondon","TEX","DSL",17,41,154,185,35,25,7,1,2,21,16,14,0,31,14,2,1,1,10,5,0.227272727,"sa3022246"
"Daniel Harris IV","COL","CPX",23,21,53,63,19,16,1,0,2,12,10,6,0,13,3,1,0,1,1,1,0.358490566,"sa3022254"
"Juan Obispo","WSN","DSL",17,28,76,82,14,8,3,2,1,8,6,2,0,37,4,0,0,2,4,1,0.184210526,"sa3022255"
"Eriandys Ramon","CHC","DSL",20,31,90,111,20,12,5,2,1,8,6,15,0,21,4,1,0,0,3,1,0.222222222,"sa3022256"
"Neurelin Montero","TEX","DSL",17,21,53,77,14,11,3,0,0,11,8,19,0,13,5,0,0,2,0,2,0.264150943,"sa3022257"
"Ronal Gomez","PIT","DSL",17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022260"
"Yordis Perera","NYM","CPX",21,14,40,43,7,6,0,0,1,3,6,2,0,15,0,1,0,2,0,0,0.175,"sa3022263"
"Ryan McCarthy","CHW","A",24,42,138,161,32,18,8,4,2,20,12,18,0,34,5,0,0,5,5,1,0.231884057,"sa3022264"
"Wuilker Cumare","COL","DSL",16,18,62,74,11,6,4,1,0,13,6,12,0,24,0,0,0,5,4,1,0.177419354,"sa3022265"
"Joan Sierra","SDP","DSL",16,20,59,72,11,7,3,0,1,9,6,6,0,20,7,0,0,2,0,0,0.186440677,"sa3022269"
"Jose Sanchez","WSN","DSL",17,12,21,22,4,4,0,0,0,1,1,0,0,13,1,0,0,0,1,1,0.19047619,"sa3022270"
"Yassel Soler","ARI","DSL",17,37,123,146,31,22,7,0,2,23,16,14,2,18,8,1,0,3,1,1,0.25203252,"sa3022281"
"Moises Valdez","SDP","DSL",17,36,100,119,26,23,1,2,0,21,12,18,0,31,1,0,0,1,4,6,0.26,"sa3022282"
"Junior Garcia","ATL","DSL",17,32,112,137,26,16,7,2,1,17,13,22,0,26,3,0,0,3,2,0,0.232142857,"sa3022283"
"Henniel Alcala","CHC","DSL",17,27,69,79,13,8,3,0,2,7,6,5,0,14,3,2,0,1,0,0,0.188405797,"sa3022284"
"Edgar Mota","KCR","DSL",17,17,45,52,8,6,2,0,0,4,0,5,0,13,2,0,0,0,0,0,0.177777777,"sa3022292"
"Duncan Hewitt","MIN","CPX",25,4,9,10,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,"sa3022294"
"Gabriel Mavarez","BOS","DSL",17,26,74,94,12,12,0,0,0,16,4,18,0,19,2,0,0,1,3,1,0.162162162,"sa3022295"
"Alexey Lumpuy","CHC","DSL",19,29,83,98,18,12,2,4,0,10,9,7,0,26,6,2,0,1,3,2,0.216867469,"sa3022296"
"Carson McCusker","MIN","A,A+",25,46,174,190,46,26,6,0,14,28,36,15,0,70,1,0,0,2,0,0,0.264367816,"sa3022304"
"Andres Villafane","PIT","DSL",17,13,30,39,4,3,1,0,0,3,1,8,0,4,1,0,0,0,1,1,0.133333333,"sa3022305"
"Alirio Ferrebus","PHI","DSL",17,21,62,75,21,17,3,0,1,11,9,7,0,15,6,0,0,3,3,1,0.338709677,"sa3022306"
"Erick Lara","MIA","DSL",17,34,128,154,39,27,8,2,2,21,32,23,0,37,2,1,0,0,5,1,0.3046875,"sa3022307"
"Cristian Perez","DET","DSL",16,29,91,97,29,20,6,2,1,17,16,2,0,24,3,1,0,2,1,0,0.318681318,"sa3022320"
"Carlos Gutierrez","SFG","DSL",18,22,78,90,28,22,4,2,0,18,7,11,1,6,1,0,0,0,12,0,0.358974358,"sa3022336"
"Pablo Abad","CIN","DSL",17,23,71,78,9,5,4,0,0,6,3,7,0,38,0,0,0,0,0,3,0.126760563,"sa3022337"
"Jhonanderson Robain","BAL","DSL",17,20,50,53,9,7,2,0,0,4,4,3,0,15,0,0,0,0,2,1,0.18,"sa3022345"
"Vicent Nunez","CHC","DSL",18,23,62,76,9,9,0,0,0,4,6,11,0,13,2,1,0,2,2,0,0.14516129,"sa3022346"
"Wilder Dalis","COL","DSL",16,27,94,112,23,20,3,0,0,16,8,12,1,21,2,1,3,1,11,3,0.244680851,"sa3022347"
"Jendry Charles","PHI","DSL",21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022356"
"Yosweld Vasquez","HOU","DSL",18,23,69,78,13,8,3,0,2,11,10,4,0,9,4,1,0,2,2,0,0.188405797,"sa3022361"
"Aldo Gaxiola","TOR","DSL",17,20,61,74,15,12,2,0,1,10,8,10,0,16,2,1,0,1,3,1,0.245901639,"sa3022373"
"Enyervert Perez","ARI","DSL",17,21,68,73,21,13,5,0,3,12,7,2,0,20,3,0,0,1,1,1,0.308823529,"sa3022379"
"Orlando Pacheco","LAD","DSL",18,14,34,48,8,5,3,0,0,4,3,10,0,8,3,1,0,0,2,1,0.235294117,"sa3022384"
"Jesus Freitez","COL","DSL",17,18,39,55,14,9,5,0,0,15,10,12,0,10,2,1,1,1,4,1,0.358974358,"sa3022392"
"Isaac Ramirez","PHI","DSL",17,14,40,43,6,5,0,1,0,3,5,3,0,20,0,0,0,0,4,1,0.15,"sa3022398"
"Lisbel Diaz","SFG","DSL",17,22,77,88,24,19,2,0,3,14,18,7,0,10,3,1,0,0,1,3,0.311688311,"sa3022399"
"Jeremiah Boyd","ARI","A,CPX",22,23,72,84,15,8,6,0,1,11,14,10,0,20,2,0,0,2,0,1,0.208333333,"sa3022402"
"Cole Roberts","ARI","CPX",22,19,55,68,22,17,3,0,2,14,11,9,0,7,1,3,0,2,4,1,0.4,"sa3022403"
"Richard Meran","NYY","DSL",17,13,39,49,9,6,2,0,1,8,4,8,0,17,2,0,0,1,2,3,0.23076923,"sa3022404"
"Hector Liriano","WSN","DSL",17,18,56,61,13,11,2,0,0,5,3,5,1,17,0,0,0,2,2,1,0.232142857,"sa3022405"
"Wyatt Crenshaw","ARI","CPX",23,18,51,61,12,8,3,0,1,9,11,8,0,16,1,1,0,0,6,1,0.235294117,"sa3022406"
"Edwardo Espinal","LAA","DSL",17,22,80,94,18,13,5,0,0,12,7,9,0,29,4,1,0,0,11,1,0.225,"sa3022414"
"Caleb Bartolero","LAA","CPX",23,6,17,21,5,4,1,0,0,1,3,1,0,9,3,0,0,0,1,0,0.294117647,"sa3022423"
"Peter Burns","LAA","A,CPX",23,14,31,42,2,2,0,0,0,2,3,5,0,8,4,2,0,0,0,0,0.064516129,"sa3022424"
"William Sullivan","STL","A",22,32,104,119,32,23,6,2,1,14,16,15,1,24,0,0,0,2,2,1,0.307692307,"sa3022425"
